MSA,Year,HPI (Not Seasonally Adjusted)
"Shreveport-Bossier City, LA",1994,98.055
"Shreveport-Bossier City, LA",1995,101.4125
"Shreveport-Bossier City, LA",1996,104.36
"Shreveport-Bossier City, LA",1997,106.8775
"Shreveport-Bossier City, LA",1998,110.0625
"Shreveport-Bossier City, LA",1999,114.9825
"Shreveport-Bossier City, LA",2000,118.3725
"Shreveport-Bossier City, LA",2001,124.6025
"Shreveport-Bossier City, LA",2002,129.795
"Shreveport-Bossier City, LA",2003,136.03
"Shreveport-Bossier City, LA",2004,144.2375
"Shreveport-Bossier City, LA",2005,154.5575
"Shreveport-Bossier City, LA",2006,164.67
"Shreveport-Bossier City, LA",2007,170.2075
"Shreveport-Bossier City, LA",2008,173.0075
"Shreveport-Bossier City, LA",2009,175.295
"Shreveport-Bossier City, LA",2010,177.405
"Shreveport-Bossier City, LA",2011,177.8225
"Shreveport-Bossier City, LA",2012,182.055
"Shreveport-Bossier City, LA",2013,180.7175
"Shreveport-Bossier City, LA",2014,180.82
"Shreveport-Bossier City, LA",2015,184.415
"Shreveport-Bossier City, LA",2016,188.2775
"Shreveport-Bossier City, LA",2017,191.4425
"Shreveport-Bossier City, LA",2018,189.09
"Shreveport-Bossier City, LA",2019,192.85
"Shreveport-Bossier City, LA",2020,199.93
"Shreveport-Bossier City, LA",2021,211.62
"Shreveport-Bossier City, LA",2022,233.6675
"Shreveport-Bossier City, LA",2023,238.56
"Sierra Vista-Douglas, AZ",1992,90.15
"Sierra Vista-Douglas, AZ",1993,97.2125
"Sierra Vista-Douglas, AZ",1994,100.08
"Sierra Vista-Douglas, AZ",1995,104.335
"Sierra Vista-Douglas, AZ",1996,106.705
"Sierra Vista-Douglas, AZ",1997,107.65
"Sierra Vista-Douglas, AZ",1998,112.795
"Sierra Vista-Douglas, AZ",1999,112.5175
"Sierra Vista-Douglas, AZ",2000,115.7675
"Sierra Vista-Douglas, AZ",2001,122.9425
"Sierra Vista-Douglas, AZ",2002,130.595
"Sierra Vista-Douglas, AZ",2003,138.5875
"Sierra Vista-Douglas, AZ",2004,154.34
"Sierra Vista-Douglas, AZ",2005,186.125
"Sierra Vista-Douglas, AZ",2006,210.7575
"Sierra Vista-Douglas, AZ",2007,213.965
"Sierra Vista-Douglas, AZ",2008,204.46
"Sierra Vista-Douglas, AZ",2009,193.87
"Sierra Vista-Douglas, AZ",2010,184.415
"Sierra Vista-Douglas, AZ",2011,172.635
"Sierra Vista-Douglas, AZ",2012,169.065
"Sierra Vista-Douglas, AZ",2013,164.22
"Sierra Vista-Douglas, AZ",2014,158.18
"Sierra Vista-Douglas, AZ",2015,159.22
"Sierra Vista-Douglas, AZ",2016,161.525
"Sierra Vista-Douglas, AZ",2017,167.4725
"Sierra Vista-Douglas, AZ",2018,175.9475
"Sierra Vista-Douglas, AZ",2019,189.6625
"Sierra Vista-Douglas, AZ",2020,202.4175
"Sierra Vista-Douglas, AZ",2021,236.7825
"Sierra Vista-Douglas, AZ",2022,281.215
"Sierra Vista-Douglas, AZ",2023,287.97
"Sioux City, IA-NE-SD",1988,68.61
"Sioux City, IA-NE-SD",1989,69.88
"Sioux City, IA-NE-SD",1990,74.29
"Sioux City, IA-NE-SD",1991,78.665
"Sioux City, IA-NE-SD",1992,83.3725
"Sioux City, IA-NE-SD",1993,89.555
"Sioux City, IA-NE-SD",1994,96.295
"Sioux City, IA-NE-SD",1995,102.3525
"Sioux City, IA-NE-SD",1996,109.7675
"Sioux City, IA-NE-SD",1997,113.6025
"Sioux City, IA-NE-SD",1998,118.2725
"Sioux City, IA-NE-SD",1999,121.8275
"Sioux City, IA-NE-SD",2000,123.7725
"Sioux City, IA-NE-SD",2001,128.525
"Sioux City, IA-NE-SD",2002,131.81
"Sioux City, IA-NE-SD",2003,135.43
"Sioux City, IA-NE-SD",2004,137.905
"Sioux City, IA-NE-SD",2005,139.82
"Sioux City, IA-NE-SD",2006,143.415
"Sioux City, IA-NE-SD",2007,148.4325
"Sioux City, IA-NE-SD",2008,150.93
"Sioux City, IA-NE-SD",2009,152.7275
"Sioux City, IA-NE-SD",2010,154.0075
"Sioux City, IA-NE-SD",2011,152.82
"Sioux City, IA-NE-SD",2012,155.86
"Sioux City, IA-NE-SD",2013,160.44
"Sioux City, IA-NE-SD",2014,164.275
"Sioux City, IA-NE-SD",2015,172.225
"Sioux City, IA-NE-SD",2016,182.2125
"Sioux City, IA-NE-SD",2017,189.7925
"Sioux City, IA-NE-SD",2018,200.04
"Sioux City, IA-NE-SD",2019,208.615
"Sioux City, IA-NE-SD",2020,219.04
"Sioux City, IA-NE-SD",2021,241.925
"Sioux City, IA-NE-SD",2022,279.2625
"Sioux City, IA-NE-SD",2023,289.64
"Sioux Falls, SD",1986,71.82333333
"Sioux Falls, SD",1987,73.18
"Sioux Falls, SD",1988,71.875
"Sioux Falls, SD",1989,74.4375
"Sioux Falls, SD",1990,77.4
"Sioux Falls, SD",1991,81.635
"Sioux Falls, SD",1992,86.6825
"Sioux Falls, SD",1993,92.28
"Sioux Falls, SD",1994,99.105
"Sioux Falls, SD",1995,103.255
"Sioux Falls, SD",1996,106.885
"Sioux Falls, SD",1997,110.5325
"Sioux Falls, SD",1998,116.0175
"Sioux Falls, SD",1999,120.2925
"Sioux Falls, SD",2000,124.845
"Sioux Falls, SD",2001,131.22
"Sioux Falls, SD",2002,136.5675
"Sioux Falls, SD",2003,141.5675
"Sioux Falls, SD",2004,147.88
"Sioux Falls, SD",2005,155.785
"Sioux Falls, SD",2006,160.665
"Sioux Falls, SD",2007,165.3675
"Sioux Falls, SD",2008,168.6275
"Sioux Falls, SD",2009,168.6825
"Sioux Falls, SD",2010,166.2
"Sioux Falls, SD",2011,166.4875
"Sioux Falls, SD",2012,168.245
"Sioux Falls, SD",2013,173.4275
"Sioux Falls, SD",2014,178.9325
"Sioux Falls, SD",2015,187.6075
"Sioux Falls, SD",2016,196.53
"Sioux Falls, SD",2017,208.1625
"Sioux Falls, SD",2018,218.5675
"Sioux Falls, SD",2019,229.29
"Sioux Falls, SD",2020,240.945
"Sioux Falls, SD",2021,273.765
"Sioux Falls, SD",2022,321.55
"Sioux Falls, SD",2023,334.44
South Atlantic Division,1975,68.04
South Atlantic Division,1976,70.6625
South Atlantic Division,1977,76.0575
South Atlantic Division,1978,84.1025
South Atlantic Division,1979,93.225
South Atlantic Division,1980,102.8675
South Atlantic Division,1981,108.8275
South Atlantic Division,1982,111.38
South Atlantic Division,1983,120.1725
South Atlantic Division,1984,125.535
South Atlantic Division,1985,131.1025
South Atlantic Division,1986,138.9125
South Atlantic Division,1987,147.295
South Atlantic Division,1988,156.14
South Atlantic Division,1989,163.3625
South Atlantic Division,1990,166.7025
South Atlantic Division,1991,169.325
South Atlantic Division,1992,173.775
South Atlantic Division,1993,177.655
South Atlantic Division,1994,180.9
South Atlantic Division,1995,186.0725
South Atlantic Division,1996,192.31
South Atlantic Division,1997,198.405
South Atlantic Division,1998,207.7275
South Atlantic Division,1999,216.55
South Atlantic Division,2000,228.6775
South Atlantic Division,2001,246.58
South Atlantic Division,2002,263.7275
South Atlantic Division,2003,281.94
South Atlantic Division,2004,312.57
South Atlantic Division,2005,360.215
South Atlantic Division,2006,397.1725
South Atlantic Division,2007,402.935
South Atlantic Division,2008,375.115
South Atlantic Division,2009,346.9
South Atlantic Division,2010,324.915
South Atlantic Division,2011,307.3125
South Atlantic Division,2012,303.2225
South Atlantic Division,2013,314.3425
South Atlantic Division,2014,330.645
South Atlantic Division,2015,349.67
South Atlantic Division,2016,369.875
South Atlantic Division,2017,390.9
South Atlantic Division,2018,414.27
South Atlantic Division,2019,435.4125
South Atlantic Division,2020,459.8475
South Atlantic Division,2021,528.1125
South Atlantic Division,2022,637.78
South Atlantic Division,2023,672.655
"South Bend-Mishawaka, IN-MI",1982,58.56333333
"South Bend-Mishawaka, IN-MI",1983,61.48
"South Bend-Mishawaka, IN-MI",1984,63.0375
"South Bend-Mishawaka, IN-MI",1985,66.4175
"South Bend-Mishawaka, IN-MI",1986,71.15
"South Bend-Mishawaka, IN-MI",1987,75.5075
"South Bend-Mishawaka, IN-MI",1988,78.7575
"South Bend-Mishawaka, IN-MI",1989,82.08
"South Bend-Mishawaka, IN-MI",1990,84.2525
"South Bend-Mishawaka, IN-MI",1991,86.5525
"South Bend-Mishawaka, IN-MI",1992,89.4825
"South Bend-Mishawaka, IN-MI",1993,92.345
"South Bend-Mishawaka, IN-MI",1994,95.61
"South Bend-Mishawaka, IN-MI",1995,100.8525
"South Bend-Mishawaka, IN-MI",1996,106.285
"South Bend-Mishawaka, IN-MI",1997,111.115
"South Bend-Mishawaka, IN-MI",1998,116.12
"South Bend-Mishawaka, IN-MI",1999,120.41
"South Bend-Mishawaka, IN-MI",2000,124.955
"South Bend-Mishawaka, IN-MI",2001,131.245
"South Bend-Mishawaka, IN-MI",2002,135.195
"South Bend-Mishawaka, IN-MI",2003,139.3525
"South Bend-Mishawaka, IN-MI",2004,144.6525
"South Bend-Mishawaka, IN-MI",2005,151.095
"South Bend-Mishawaka, IN-MI",2006,153.6225
"South Bend-Mishawaka, IN-MI",2007,157.62
"South Bend-Mishawaka, IN-MI",2008,156.4475
"South Bend-Mishawaka, IN-MI",2009,152.49
"South Bend-Mishawaka, IN-MI",2010,148.45
"South Bend-Mishawaka, IN-MI",2011,144.1225
"South Bend-Mishawaka, IN-MI",2012,143.71
"South Bend-Mishawaka, IN-MI",2013,143.9375
"South Bend-Mishawaka, IN-MI",2014,146.6825
"South Bend-Mishawaka, IN-MI",2015,151.1175
"South Bend-Mishawaka, IN-MI",2016,158.585
"South Bend-Mishawaka, IN-MI",2017,165.5525
"South Bend-Mishawaka, IN-MI",2018,178.1425
"South Bend-Mishawaka, IN-MI",2019,186.9975
"South Bend-Mishawaka, IN-MI",2020,197.97
"South Bend-Mishawaka, IN-MI",2021,224.995
"South Bend-Mishawaka, IN-MI",2022,262.9475
"South Bend-Mishawaka, IN-MI",2023,285.025
South Carolina,1975,71.785
South Carolina,1976,75.1325
South Carolina,1977,79.78
South Carolina,1978,86.7275
South Carolina,1979,96.87
South Carolina,1980,104.7825
South Carolina,1981,115.7075
South Carolina,1982,119.5975
South Carolina,1983,122.73
South Carolina,1984,126.3875
South Carolina,1985,131.7525
South Carolina,1986,138.015
South Carolina,1987,144.7525
South Carolina,1988,150.4
South Carolina,1989,156.3175
South Carolina,1990,161.415
South Carolina,1991,165.8825
South Carolina,1992,171.25
South Carolina,1993,175.805
South Carolina,1994,180.26
South Carolina,1995,186.4325
South Carolina,1996,194.6875
South Carolina,1997,203.2525
South Carolina,1998,214.5875
South Carolina,1999,225.8
South Carolina,2000,235.8775
South Carolina,2001,250.4025
South Carolina,2002,259.35
South Carolina,2003,268.3275
South Carolina,2004,280.525
South Carolina,2005,301.8625
South Carolina,2006,324.6625
South Carolina,2007,339.24
South Carolina,2008,341.2425
South Carolina,2009,333.3875
South Carolina,2010,318.135
South Carolina,2011,305.2775
South Carolina,2012,302.02
South Carolina,2013,303.165
South Carolina,2014,310.4325
South Carolina,2015,326.0925
South Carolina,2016,342.5125
South Carolina,2017,360.9775
South Carolina,2018,382.075
South Carolina,2019,402.165
South Carolina,2020,423.9
South Carolina,2021,482.6625
South Carolina,2022,583.675
South Carolina,2023,621.795
South Dakota,1975,68.5625
South Dakota,1976,66.4675
South Dakota,1977,73.54
South Dakota,1978,83.11
South Dakota,1979,92.5475
South Dakota,1980,99.87
South Dakota,1981,95.405
South Dakota,1982,101.0775
South Dakota,1983,105.7325
South Dakota,1984,111.915
South Dakota,1985,110.96
South Dakota,1986,116.395
South Dakota,1987,118.975
South Dakota,1988,116.42
South Dakota,1989,119.67
South Dakota,1990,124.115
South Dakota,1991,130.6
South Dakota,1992,138.86
South Dakota,1993,148.285
South Dakota,1994,159.08
South Dakota,1995,166.04
South Dakota,1996,173.5625
South Dakota,1997,180.5025
South Dakota,1998,188.0575
South Dakota,1999,194.39
South Dakota,2000,202.08
South Dakota,2001,212.73
South Dakota,2002,221.9675
South Dakota,2003,231.2075
South Dakota,2004,244.41
South Dakota,2005,261.54
South Dakota,2006,273.885
South Dakota,2007,284.6575
South Dakota,2008,291.905
South Dakota,2009,293.1825
South Dakota,2010,290.5375
South Dakota,2011,291.2125
South Dakota,2012,296.1825
South Dakota,2013,306.44
South Dakota,2014,315.335
South Dakota,2015,328.845
South Dakota,2016,343.2125
South Dakota,2017,360.285
South Dakota,2018,376.8525
South Dakota,2019,393.555
South Dakota,2020,413.1
South Dakota,2021,468.9825
South Dakota,2022,553.155
South Dakota,2023,579.845
"Spartanburg, SC",1986,72.83
"Spartanburg, SC",1987,76.1975
"Spartanburg, SC",1988,76.195
"Spartanburg, SC",1989,80.9275
"Spartanburg, SC",1990,83.51
"Spartanburg, SC",1991,86.31
"Spartanburg, SC",1992,89.255
"Spartanburg, SC",1993,92.77
"Spartanburg, SC",1994,96.79
"Spartanburg, SC",1995,102.58
"Spartanburg, SC",1996,108.0375
"Spartanburg, SC",1997,112.165
"Spartanburg, SC",1998,117.9875
"Spartanburg, SC",1999,121.2825
"Spartanburg, SC",2000,123.705
"Spartanburg, SC",2001,130.94
"Spartanburg, SC",2002,133.985
"Spartanburg, SC",2003,137.57
"Spartanburg, SC",2004,140.4475
"Spartanburg, SC",2005,144.2425
"Spartanburg, SC",2006,147.5125
"Spartanburg, SC",2007,152.8975
"Spartanburg, SC",2008,154.695
"Spartanburg, SC",2009,155.645
"Spartanburg, SC",2010,150.9275
"Spartanburg, SC",2011,143.8925
"Spartanburg, SC",2012,143.4975
"Spartanburg, SC",2013,143.5525
"Spartanburg, SC",2014,144.775
"Spartanburg, SC",2015,152.2825
"Spartanburg, SC",2016,158.43
"Spartanburg, SC",2017,168.275
"Spartanburg, SC",2018,179.4325
"Spartanburg, SC",2019,190.8975
"Spartanburg, SC",2020,202.5
"Spartanburg, SC",2021,232.3175
"Spartanburg, SC",2022,282.7825
"Spartanburg, SC",2023,298.385
"Spokane-Spokane Valley, WA",1977,40.855
"Spokane-Spokane Valley, WA",1978,45.1375
"Spokane-Spokane Valley, WA",1979,51.2425
"Spokane-Spokane Valley, WA",1980,54.13
"Spokane-Spokane Valley, WA",1981,52.435
"Spokane-Spokane Valley, WA",1982,47.2775
"Spokane-Spokane Valley, WA",1983,51.42
"Spokane-Spokane Valley, WA",1984,57.4625
"Spokane-Spokane Valley, WA",1985,58.4975
"Spokane-Spokane Valley, WA",1986,59.625
"Spokane-Spokane Valley, WA",1987,59.5525
"Spokane-Spokane Valley, WA",1988,59.3475
"Spokane-Spokane Valley, WA",1989,63.1175
"Spokane-Spokane Valley, WA",1990,69.5525
"Spokane-Spokane Valley, WA",1991,75.6025
"Spokane-Spokane Valley, WA",1992,83.665
"Spokane-Spokane Valley, WA",1993,91.8175
"Spokane-Spokane Valley, WA",1994,99.105
"Spokane-Spokane Valley, WA",1995,102.445
"Spokane-Spokane Valley, WA",1996,104.7825
"Spokane-Spokane Valley, WA",1997,105.2675
"Spokane-Spokane Valley, WA",1998,108.065
"Spokane-Spokane Valley, WA",1999,108.85
"Spokane-Spokane Valley, WA",2000,108.93
"Spokane-Spokane Valley, WA",2001,113.9725
"Spokane-Spokane Valley, WA",2002,117.365
"Spokane-Spokane Valley, WA",2003,121.345
"Spokane-Spokane Valley, WA",2004,131.8975
"Spokane-Spokane Valley, WA",2005,153.185
"Spokane-Spokane Valley, WA",2006,177.8225
"Spokane-Spokane Valley, WA",2007,193.36
"Spokane-Spokane Valley, WA",2008,193.1525
"Spokane-Spokane Valley, WA",2009,183.6875
"Spokane-Spokane Valley, WA",2010,174.25
"Spokane-Spokane Valley, WA",2011,162.4
"Spokane-Spokane Valley, WA",2012,159.6625
"Spokane-Spokane Valley, WA",2013,160.865
"Spokane-Spokane Valley, WA",2014,166.34
"Spokane-Spokane Valley, WA",2015,174.94
"Spokane-Spokane Valley, WA",2016,187.3325
"Spokane-Spokane Valley, WA",2017,203.75
"Spokane-Spokane Valley, WA",2018,227.0225
"Spokane-Spokane Valley, WA",2019,251.3125
"Spokane-Spokane Valley, WA",2020,274.075
"Spokane-Spokane Valley, WA",2021,335.9975
"Spokane-Spokane Valley, WA",2022,396.7725
"Spokane-Spokane Valley, WA",2023,397.56
"Springfield, IL",1984,66.365
"Springfield, IL",1985,68.025
"Springfield, IL",1986,70.4625
"Springfield, IL",1987,74.4125
"Springfield, IL",1988,76.9375
"Springfield, IL",1989,80.0425
"Springfield, IL",1990,83.2475
"Springfield, IL",1991,87.1125
"Springfield, IL",1992,90.575
"Springfield, IL",1993,93.9
"Springfield, IL",1994,98.0525
"Springfield, IL",1995,101.33
"Springfield, IL",1996,104.34
"Springfield, IL",1997,105.98
"Springfield, IL",1998,108.1175
"Springfield, IL",1999,109.2525
"Springfield, IL",2000,110.1375
"Springfield, IL",2001,113.7425
"Springfield, IL",2002,116.2525
"Springfield, IL",2003,118.6175
"Springfield, IL",2004,123.96
"Springfield, IL",2005,128.2575
"Springfield, IL",2006,131.4325
"Springfield, IL",2007,133.885
"Springfield, IL",2008,134.48
"Springfield, IL",2009,134.695
"Springfield, IL",2010,136.1425
"Springfield, IL",2011,137.0375
"Springfield, IL",2012,138.26
"Springfield, IL",2013,140.98
"Springfield, IL",2014,141.4025
"Springfield, IL",2015,144.78
"Springfield, IL",2016,147.935
"Springfield, IL",2017,148.64
"Springfield, IL",2018,150.025
"Springfield, IL",2019,152.4425
"Springfield, IL",2020,155.17
"Springfield, IL",2021,166.84
"Springfield, IL",2022,186.905
"Springfield, IL",2023,195.415
"Springfield, MA",1979,36.46333333
"Springfield, MA",1980,38.7475
"Springfield, MA",1981,39.83
"Springfield, MA",1982,45.32
"Springfield, MA",1983,49.73
"Springfield, MA",1984,57.365
"Springfield, MA",1985,66.815
"Springfield, MA",1986,80.01
"Springfield, MA",1987,100.435
"Springfield, MA",1988,113.565
"Springfield, MA",1989,116.73
"Springfield, MA",1990,113.71
"Springfield, MA",1991,110.095
"Springfield, MA",1992,108.46
"Springfield, MA",1993,106.93
"Springfield, MA",1994,103.095
"Springfield, MA",1995,102.235
"Springfield, MA",1996,103.575
"Springfield, MA",1997,105.23
"Springfield, MA",1998,109.55
"Springfield, MA",1999,113.175
"Springfield, MA",2000,119.2725
"Springfield, MA",2001,128.54
"Springfield, MA",2002,140.9775
"Springfield, MA",2003,154.4075
"Springfield, MA",2004,174.6925
"Springfield, MA",2005,196.75
"Springfield, MA",2006,206.13
"Springfield, MA",2007,208.195
"Springfield, MA",2008,199.43
"Springfield, MA",2009,193.775
"Springfield, MA",2010,190.02
"Springfield, MA",2011,185.23
"Springfield, MA",2012,182.7225
"Springfield, MA",2013,182.3575
"Springfield, MA",2014,183.33
"Springfield, MA",2015,187.555
"Springfield, MA",2016,191.455
"Springfield, MA",2017,197.5825
"Springfield, MA",2018,206.0975
"Springfield, MA",2019,213.735
"Springfield, MA",2020,226.2
"Springfield, MA",2021,257.54
"Springfield, MA",2022,292.165
"Springfield, MA",2023,304.925
"Springfield, MO",1984,69.905
"Springfield, MO",1985,73.58
"Springfield, MO",1986,76.4075
"Springfield, MO",1987,78.105
"Springfield, MO",1988,78.4325
"Springfield, MO",1989,79.255
"Springfield, MO",1990,80.0825
"Springfield, MO",1991,81.9375
"Springfield, MO",1992,84.475
"Springfield, MO",1993,87.7675
"Springfield, MO",1994,96.035
"Springfield, MO",1995,101.51
"Springfield, MO",1996,105.345
"Springfield, MO",1997,108.03
"Springfield, MO",1998,110.88
"Springfield, MO",1999,112.0575
"Springfield, MO",2000,113.9425
"Springfield, MO",2001,118.9975
"Springfield, MO",2002,123.0775
"Springfield, MO",2003,127.25
"Springfield, MO",2004,132.8125
"Springfield, MO",2005,141.77
"Springfield, MO",2006,150.0975
"Springfield, MO",2007,154.605
"Springfield, MO",2008,152.555
"Springfield, MO",2009,149.3
"Springfield, MO",2010,145.57
"Springfield, MO",2011,140.025
"Springfield, MO",2012,140.9025
"Springfield, MO",2013,142.145
"Springfield, MO",2014,143.9625
"Springfield, MO",2015,149.13
"Springfield, MO",2016,154.355
"Springfield, MO",2017,162.145
"Springfield, MO",2018,170.895
"Springfield, MO",2019,180.395
"Springfield, MO",2020,190.8325
"Springfield, MO",2021,221.2925
"Springfield, MO",2022,265.6725
"Springfield, MO",2023,277.6
"Springfield, OH",1980,59.01
"Springfield, OH",1981,57.745
"Springfield, OH",1982,64.66
"Springfield, OH",1983,57.6675
"Springfield, OH",1984,60.385
"Springfield, OH",1985,61.13
"Springfield, OH",1986,64.655
"Springfield, OH",1987,68.4025
"Springfield, OH",1988,74.1075
"Springfield, OH",1989,78.47
"Springfield, OH",1990,82.2575
"Springfield, OH",1991,86.5375
"Springfield, OH",1992,90.1075
"Springfield, OH",1993,94.3475
"Springfield, OH",1994,98.07
"Springfield, OH",1995,103.7675
"Springfield, OH",1996,109.7675
"Springfield, OH",1997,113.7925
"Springfield, OH",1998,120.03
"Springfield, OH",1999,123.27
"Springfield, OH",2000,126.1475
"Springfield, OH",2001,133.8925
"Springfield, OH",2002,137.3375
"Springfield, OH",2003,140.68
"Springfield, OH",2004,145.295
"Springfield, OH",2005,150.08
"Springfield, OH",2006,148.2775
"Springfield, OH",2007,150.3225
"Springfield, OH",2008,146.65
"Springfield, OH",2009,142.6725
"Springfield, OH",2010,138.595
"Springfield, OH",2011,134.4325
"Springfield, OH",2012,133.8975
"Springfield, OH",2013,131.395
"Springfield, OH",2014,133.1125
"Springfield, OH",2015,137.265
"Springfield, OH",2016,141.1225
"Springfield, OH",2017,145.6825
"Springfield, OH",2018,153.79
"Springfield, OH",2019,162.265
"Springfield, OH",2020,172.64
"Springfield, OH",2021,196.945
"Springfield, OH",2022,229.325
"Springfield, OH",2023,246.37
"St. Cloud, MN",1988,78.3325
"St. Cloud, MN",1989,81.6675
"St. Cloud, MN",1990,84.6025
"St. Cloud, MN",1991,86.825
"St. Cloud, MN",1992,90.2575
"St. Cloud, MN",1993,94.3725
"St. Cloud, MN",1994,99.3925
"St. Cloud, MN",1995,103.6575
"St. Cloud, MN",1996,109.4825
"St. Cloud, MN",1997,115.0275
"St. Cloud, MN",1998,120.31
"St. Cloud, MN",1999,127.185
"St. Cloud, MN",2000,137.9475
"St. Cloud, MN",2001,149.7425
"St. Cloud, MN",2002,162.225
"St. Cloud, MN",2003,174.3475
"St. Cloud, MN",2004,189.3475
"St. Cloud, MN",2005,204.76
"St. Cloud, MN",2006,212.575
"St. Cloud, MN",2007,211.1925
"St. Cloud, MN",2008,202.7125
"St. Cloud, MN",2009,194.77
"St. Cloud, MN",2010,186.0725
"St. Cloud, MN",2011,179.2075
"St. Cloud, MN",2012,176.7625
"St. Cloud, MN",2013,179.0375
"St. Cloud, MN",2014,184.045
"St. Cloud, MN",2015,190.1375
"St. Cloud, MN",2016,197.905
"St. Cloud, MN",2017,208.355
"St. Cloud, MN",2018,218.7325
"St. Cloud, MN",2019,228.06
"St. Cloud, MN",2020,238.305
"St. Cloud, MN",2021,267.705
"St. Cloud, MN",2022,302.6225
"St. Cloud, MN",2023,317.81
"St. George, UT",1986,65.51
"St. George, UT",1987,65.905
"St. George, UT",1988,67.1025
"St. George, UT",1989,67.22
"St. George, UT",1990,67.5975
"St. George, UT",1991,71.3725
"St. George, UT",1992,74.6475
"St. George, UT",1993,82.06
"St. George, UT",1994,92.845
"St. George, UT",1995,101.43
"St. George, UT",1996,106.365
"St. George, UT",1997,109.2025
"St. George, UT",1998,113.2
"St. George, UT",1999,112.2
"St. George, UT",2000,112.1075
"St. George, UT",2001,116.59
"St. George, UT",2002,118.055
"St. George, UT",2003,121.71
"St. George, UT",2004,133.675
"St. George, UT",2005,172.9575
