Year,MSA,"City, State",City,State,CoC Number,CoC Name,Overall Homeless,Population,Rate of Homelessness
2016,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-500,Atlanta CoC,4063,5787965,0.070197384
2016,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-502,Fulton County CoC,483,5787965,0.008344902
2016,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-508,DeKalb County CoC,473,5787965,0.00817213
2016,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-502,"Waukegan, North Chicago/Lake County CoC",299,9533662,0.003136256
2016,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-510,Chicago CoC,5889,9533662,0.061770598
2016,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-511,Cook County CoC,952,9533662,0.00998567
2016,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-517,"Aurora, Elgin/Kane County CoC",355,9533662,0.003723648
2016,"Indianapolis-Carmel-Anderson, IN MSA","Indianapolis, IN",Indianapolis,IN,IN-503,Indianapolis CoC,1619,2006760,0.080677311
2016,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,KS-505,"Overland Park, Shawnee/Johnson County CoC",153,2107066,0.007261282
2016,"Louisville/Jefferson County, KY-IN MSA","Louisville, KY",Louisville,KY,KY-501,Louisville-Jefferson County CoC,1116,1252525,0.089100018
2016,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-500,Boston CoC,6240,4809061,0.12975506
2016,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,MA-505,New Bedford CoC,469,1614840,0.029043125
2016,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-509,Cambridge CoC,517,4809061,0.010750539
2016,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-501,Baltimore CoC,2725,2794111,0.097526548
2016,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-600,Prince George's County CoC,544,2794111,0.01946952
2016,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-501,Detroit CoC,2335,4316260,0.054097761
2016,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",277,4316260,0.006417593
2016,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-503,"St. Clair Shores, Warren/Macomb County CoC",403,4316260,0.009336787
2016,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-504,"Pontiac, Royal Oak/Oakland County CoC",438,4316260,0.010147674
2016,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-500,Minneapolis/Hennepin County CoC,3056,3538527,0.08636362
2016,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-501,Saint Paul/Ramsey County CoC,1346,3538527,0.038038427
2016,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-500,St. Louis County CoC,465,2805502,0.016574574
2016,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-501,St.Louis City CoC,1248,2805502,0.044484017
2016,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,MO-604a,"Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS",1699,2107066,0.08063345
2016,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-502,Durham City & County CoC,354,1303854,0.027150279
2016,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-505,Charlotte/Mecklenberg CoC,1818,2499697,0.072728815
2016,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-507,Raleigh/Wake County CoC,818,1303854,0.062737086
2016,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",328,2499697,0.01312159
2016,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-513,Chapel Hill/Orange County CoC,80,1303854,0.006135656
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-500,Atlantic City & County CoC,476,6066661,0.007846161
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",1068,6066661,0.017604412
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-504,Newark/Essex County CoC,1779,19334778,0.009201037
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-506,"Jersey City, Bayonne/Hudson County CoC",829,19334778,0.004287611
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-507,New Brunswick/Middlesex County CoC,457,19334778,0.002363616
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-508,Monmouth County CoC,344,19334778,0.001779177
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-509,Morris County CoC,410,19334778,0.002120531
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-510,Lakewood Township/Ocean County CoC,429,19334778,0.0022188
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-513,Somerset County CoC,218,19334778,0.001127502
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-514,Trenton/Mercer County CoC,465,6066661,0.007664842
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-515,Elizabeth/Union County CoC,513,19334778,0.00265325
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",253,19334778,0.001308523
2016,"Las Vegas-Henderson-Paradise, NV MSA","Las Vegas, NV",Las Vegas,NV,NV-500,Las Vegas/Clark County CoC,6208,2138836,0.290251333
2016,"Buffalo-Cheektowaga, NY MSA","Buffalo, NY",Buffalo,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",962,1130232,0.085115268
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-600,New York City CoC,73523,19334778,0.380262964
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-603,"Nassau, Suffolk Counties CoC",3960,19334778,0.020481228
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-604,"Yonkers, Mount Vernon/Westchester County CoC",1750,19334778,0.009051048
2016,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-606,Rockland County CoC,141,19334778,0.000729256
2016,"Cincinnati, OH-KY-IN MSA","Cincinnati, OH",Cincinnati,OH,OH-500,Cincinnati/Hamilton County CoC,1116,2191572,0.050922352
2016,"Cleveland-Elyria, OH MSA","Cleveland, OH",Cleveland,OH,OH-502,Cleveland/Cuyahoga County CoC,1697,2060997,0.08233879
2016,"Columbus, OH MSA","Columbus, OH",Columbus,OH,OH-503,Columbus/Franklin County CoC,1724,2052192,0.084007734
2016,"Oklahoma City, OK MSA","Oklahoma City, OK",Oklahoma City,OK,OK-502,Oklahoma City CoC,1511,1372985,0.110052186
2016,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,OR-501,"Portland, Gresham/Multnomah County CoC",3914,2426575,0.161297302
2016,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,OR-506,"Hillsboro, Beaverton/Washington County CoC",571,2426575,0.023531109
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-500,Philadelphia CoC,6112,6066661,0.100747347
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",406,6066661,0.006692314
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",398,6066661,0.006560446
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-505,Chester County CoC,558,6066661,0.009197811
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-506,Reading/Berks County CoC,521,6066661,0.00858792
2016,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-511,"Bristol, Bensalem/Bucks County CoC",530,6066661,0.008736272
2016,"Pittsburgh, PA MSA","Pittsburgh, PA",Pittsburgh,PA,PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",1156,2340222,0.049397023
2016,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,RI-500,Rhode Island Statewide CoC,1160,1614840,0.071833742
2016,"Memphis, TN-MS-AR MSA","Memphis, TN",Memphis,TN,TN-501,Memphis/Shelby County CoC,1669,1336204,0.124906077
2016,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA","Nashville, TN",Nashville,TN,TN-504,Nashville-Davidson County CoC,2365,1841294,0.12844228
2016,"San Antonio-New Braunfels, TX MSA","San Antonio, TX",San Antonio,TX,TX-500,San Antonio/Bexar County CoC,2781,2426276,0.114620101
2016,"Austin-Round Rock-Georgetown, TX MSA","Austin, TX",Austin,TX,TX-503,Austin/Travis County CoC,2138,2062016,0.103684937
2016,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-600,"Dallas City & County, Irving CoC",3810,7194758,0.052955221
2016,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-601,"Fort Worth, Arlington/Tarrant County CoC",1938,7194758,0.026936278
2016,"Houston-The Woodlands-Sugar Land, TX MSA","Houston, TX",Houston,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",4031,6806503,0.059222776
2016,"Salt Lake City, UT MSA","Salt Lake City, UT",Salt Lake City,UT,UT-500,Salt Lake City & County CoC,1891,1184721,0.159615639
2016,"Richmond, VA MSA","Richmond, VA",Richmond,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",762,1258471,0.060549667
2016,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",723,1758763,0.041108438
2016,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-503,Virginia Beach CoC,389,1758763,0.022117818
2016,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-505,"Newport News, Hampton/Virginia Peninsula CoC",464,1758763,0.026382179
2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-600,Arlington County CoC,174,6149301,0.00282959
2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-601,Fairfax County CoC,1059,6149301,0.01722147
2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-602,Loudoun County CoC,134,6149301,0.002179109
2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-603,Alexandria CoC,224,6149301,0.00364269
2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-604,Prince William County CoC,400,6149301,0.006504804
2016,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-500,Seattle/King County CoC,10730,3816355,0.28115833
2016,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-503,"Tacoma, Lakewood/Pierce County CoC",1762,3816355,0.046169709
2016,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-504,Everett/Snohomish County CoC,960,3816355,0.025154893
2016,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,WA-508,Vancouver/Clark County CoC,688,2426575,0.028352719
2016,"Milwaukee-Waukesha, WI MSA","Milwaukee, WI",Milwaukee,WI,WI-501,Milwaukee City & County CoC,1415,1576004,0.089784036
2015,"Birmingham-Hoover, AL MSA","Birmingham, AL",Birmingham,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",1153,1079752,0.10678378
2015,"Phoenix-Mesa-Chandler, AZ MSA","Phoenix, AZ",Phoenix,AZ,AZ-502,"Phoenix, Mesa/Maricopa County CoC",5631,4578519,0.122987368
2015,"San Jose-Sunnyvale-Santa Clara, CA MSA","San Jose, CA",San Jose,CA,CA-500,San Jose/Santa Clara City & County CoC,6556,1974501,0.332033258
2015,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-501,San Francisco CoC,6775,4647924,0.145764001
2015,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-502,"Oakland, Berkeley/Alameda County CoC",4040,4647924,0.086920526
2015,"Sacramento-Roseville-Folsom, CA MSA","Sacramento, CA",Sacramento,CA,CA-503,Sacramento City & County CoC,2659,2263121,0.117492613
2015,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-507,Marin County CoC,1318,4647924,0.028356746
2015,"Fresno, CA MSA","Fresno, CA",Fresno,CA,CA-514,Fresno City & County/Madera County CoC,1722,969488,0.177619527
2015,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-517,Napa City & County CoC,293,4647924,0.00630389
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-600,Los Angeles City & County CoC,41174,13234696,0.311106504
2015,"San Diego-Chula Vista-Carlsbad, CA MSA","San Diego, CA",San Diego,CA,CA-601,San Diego City and County CoC,8742,3280850,0.266455339
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-602,"Santa Ana, Anaheim/Orange County CoC",4452,13234696,0.033638854
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-606,Long Beach CoC,2345,13234696,0.017718579
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-607,Pasadena CoC,632,13234696,0.004775327
2015,"Riverside-San Bernardino-Ontario, CA MSA","Riverside, CA",Riverside,CA,CA-608,Riverside City & County CoC,2372,4461227,0.053169229
2015,"Riverside-San Bernardino-Ontario, CA MSA","Riverside, CA",Riverside,CA,CA-609,San Bernardino City & County CoC,2149,4461227,0.048170604
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",1417,13234696,0.010706706
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-612,Glendale CoC,208,13234696,0.001571627
2015,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-613,Imperial County CoC,554,13234696,0.004185967
2015,"Denver-Aurora-Lakewood, CO MSA","Denver, CO",Denver,CO,CO-503,Metropolitan Denver CoC,5335,2812896,0.189662184
2015,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,DC-500,District of Columbia CoC,7298,6093950,0.119758121
2015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,DE-500,Delaware Statewide CoC,953,6056816,0.01573434
2015,"Tampa-St Petersburg-Clearwater, FL MSA","Tampa, FL",Tampa,FL,FL-501,Tampa/Hillsborough County CoC,1931,2983928,0.064713358
2015,"Tampa-St Petersburg-Clearwater, FL MSA","Tampa, FL",Tampa,FL,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",3387,2983928,0.113508101
2015,"Orlando-Kissimmee-Sanford, FL MSA","Orlanda, FL",Orlanda,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",2112,2388509,0.088423364
2015,"Jacksonville, FL MSA","Jacksonville, FL",Jacksonville,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",1853,1444638,0.128267428
2015,"Miami-Fort Lauderdale-Pompano Beach, FL MSA","Miami, FL",Miami,FL,FL-600,Miami-Dade County CoC,4152,5969135,0.069557817
2015,"Miami-Fort Lauderdale-Pompano Beach, FL MSA","Miami, FL",Miami,FL,FL-601,Ft Lauderdale/Broward County CoC,2615,5969135,0.043808693
2015,"Miami-Fort Lauderdale-Pompano Beach, FL MSA","Miami, FL",Miami,FL,FL-605,West Palm Beach/Palm Beach County CoC,1421,5969135,0.023805794
2015,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-500,Atlanta CoC,4317,5686048,0.07592268
2015,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-502,Fulton County CoC,473,5686048,0.008318607
2015,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-508,DeKalb County CoC,684,5686048,0.012029445
2015,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-502,"Waukegan, North Chicago/Lake County CoC",386,9552554,0.004040804
2015,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-510,Chicago CoC,6786,9552554,0.071038593
2015,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-511,Cook County CoC,895,9552554,0.009369222
2015,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-517,"Aurora, Elgin/Kane County CoC",388,9552554,0.004061741
2015,"Indianapolis-Carmel-Anderson, IN MSA","Indianapolis, IN",Indianapolis,IN,IN-503,Indianapolis CoC,1666,1986119,0.083882184
2015,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,KS-505,"Overland Park, Shawnee/Johnson County CoC",174,2085913,0.008341671
2015,"Louisville/Jefferson County, KY-IN MSA","Louisville, KY",Louisville,KY,KY-501,Louisville-Jefferson County CoC,1161,1246231,0.093160899
2015,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-500,Boston CoC,6492,4778340,0.135863082
2015,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,MA-505,New Bedford CoC,437,1612928,0.027093584
2015,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-509,Cambridge CoC,464,4778340,0.009710485
2015,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-501,Baltimore CoC,2796,2790053,0.10021315
2015,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-600,Prince George's County CoC,625,2790053,0.022401008
2015,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-501,Detroit CoC,2597,4309673,0.060259792
2015,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",333,4309673,0.007726804
2015,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-503,"St. Clair Shores, Warren/Macomb County CoC",450,4309673,0.010441627
2015,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-504,"Pontiac, Royal Oak/Oakland County CoC",485,4309673,0.011253754
2015,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-500,Minneapolis/Hennepin County CoC,3215,3503728,0.091759406
2015,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-501,Saint Paul/Ramsey County CoC,1398,3503728,0.039900358
2015,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-500,St. Louis County CoC,438,2807503,0.015601052
2015,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-501,St.Louis City CoC,1312,2807503,0.046731918
2015,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,MO-604a,"Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS",1686,2085913,0.080827916
2015,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-502,Durham City & County CoC,813,1271091,0.063960802
2015,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-505,Charlotte/Mecklenberg CoC,2001,2447898,0.081743602
2015,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-507,Raleigh/Wake County CoC,904,1271091,0.071120006
2015,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",281,2447898,0.011479236
2015,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-513,Chapel Hill/Orange County CoC,129,1271091,0.010148762
2015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-500,Atlantic City & County CoC,548,6056816,0.009047658
2015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",1089,6056816,0.017979744
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-504,Newark/Essex County CoC,1610,19320968,0.008332916
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-506,"Jersey City, Bayonne/Hudson County CoC",917,19320968,0.004746139
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-507,New Brunswick/Middlesex County CoC,604,19320968,0.003126137
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-508,Monmouth County CoC,456,19320968,0.00236013
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-509,Morris County CoC,384,19320968,0.001987478
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-510,Lakewood Township/Ocean County CoC,605,19320968,0.003131313
2015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-512,Salem County CoC,38,6056816,0.000627392
2015,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-513,Somerset County CoC,342,19320968,0.001770098
2015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-514,Trenton/Mercer County CoC,600,6056816,0.009906195
